,station_number,lat,long,station_name,country,year,tmean,tmax,tmin_x,tmin_y,tmin,rainfall
58,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1968,20.2,26.6,13.8,13.8,13.8,303.5
59,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1969,20.6,27.5,13.8,13.8,13.8,102.9
60,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1970,20,26.8,13.3,13.3,13.3,95.5
61,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1971,20,26.5,13.4,13.4,13.4,276.8
62,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1972,21,28,14,14,14,69.7
63,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1973,21.4,27.6,15.1,15.1,15.1,308.7
64,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1974,19.5,25.8,13.3,13.3,13.3,755.4
65,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1975,20.5,27.4,13.5,13.5,13.5,439.9
66,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1976,19.4,26.1,12.6,12.6,12.6,560.3
67,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1977,20.9,28.2,13.5,13.5,13.5,151.6
68,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1978,19.9,26.5,13.3,13.3,13.3,256.4
69,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1979,21.1,27.9,14.3,14.3,14.3,398.6
70,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1980,21.5,28.6,14.4,14.4,14.4,125.8
71,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1981,20.6,27.1,14.1,14.1,14.1,388.6
72,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1982,20.7,27.8,13.6,13.6,13.6,111.9
73,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1983,21,27.2,14.7,14.7,14.7,183.2
74,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1984,19.5,26.1,13,13,13,433.2
75,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1985,20.3,26.9,13.7,13.7,13.7,203.5
76,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1986,20.4,27,13.8,13.8,13.8,218.6
77,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1987,20.4,26.9,13.9,13.9,13.9,376.6
78,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1988,21.3,27.8,14.8,14.8,14.8,319.6
79,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1989,20.4,26.8,14,14,14,246.8
80,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1990,21.3,27.8,14.9,14.9,14.9,212.6
81,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1991,21.6,28.5,14.7,14.7,14.7,137.7
82,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1992,20.4,26.9,13.9,13.9,13.9,243.4
83,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1993,21.2,27.7,14.7,14.7,14.7,323.3
84,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1994,21,28,14,14,14,79.8
85,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1995,20.9,27.2,14.5,14.5,14.5,238.6
86,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1996,21,27.7,14.4,14.4,14.4,196
87,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1997,21.4,27.9,14.9,14.9,14.9,258
88,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1998,21.2,27.2,15.2,15.2,15.2,370
89,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,1999,21.4,27.8,15,15,15,211.8
90,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2000,21.3,27.6,15,15,15,363.8
91,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2001,21.5,28.2,14.8,14.8,14.8,155.8
92,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2002,22,29,14.9,14.9,14.9,63.6
93,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2003,21.8,28.3,15.2,15.2,15.2,222.8
94,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2004,21.6,28.4,14.8,14.8,14.8,155.4
95,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2005,22.1,29.1,15.2,15.2,15.2,131.4
96,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2006,21.9,28.6,15.2,15.2,15.2,114.6
97,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2007,21.7,28.2,15.1,15.1,15.1,313.4
98,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2008,21.3,27.9,14.6,14.6,14.6,176.2
99,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2009,22.3,28.9,15.6,15.6,15.6,141
100,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2010,20.1,26,14.2,14.2,14.2,591.6
101,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2011,21,27.6,14.4,14.4,14.4,373.2
102,46037,-29.44,142.01,TIBOOBURRA POST OFFICE,Australia,2012,20.9,27.9,13.9,13.9,13.9,317
158,10092,-31.48,118.28,MERREDIN,Australia,1968,16.3,22.7,9.9,9.9,9.9,370.4
159,10092,-31.48,118.28,MERREDIN,Australia,1969,17.9,24.7,11,11,11,178.4
160,10092,-31.48,118.28,MERREDIN,Australia,1970,17.6,24.1,11.1,11.1,11.1,349.9
161,10092,-31.48,118.28,MERREDIN,Australia,1971,16.8,23.3,10.4,10.4,10.4,384.4
162,10092,-31.48,118.28,MERREDIN,Australia,1972,18.4,25.3,11.5,11.5,11.5,286.6
163,10092,-31.48,118.28,MERREDIN,Australia,1973,17.1,23.6,10.7,10.7,10.7,378.2
164,10092,-31.48,118.28,MERREDIN,Australia,1974,17.4,23.9,10.8,10.8,10.8,480.7
165,10092,-31.48,118.28,MERREDIN,Australia,1975,17.5,24,11.1,11.1,11.1,336.2
166,10092,-31.48,118.28,MERREDIN,Australia,1976,18.3,24.8,11.7,11.7,11.7,309.7
167,10092,-31.48,118.28,MERREDIN,Australia,1977,18.7,25.2,12.1,12.1,12.1,216.1
168,10092,-31.48,118.28,MERREDIN,Australia,1978,18.8,24.9,12.6,12.6,12.6,460.2
169,10092,-31.48,118.28,MERREDIN,Australia,1979,18,24.5,11.5,11.5,11.5,305
170,10092,-31.48,118.28,MERREDIN,Australia,1980,18.2,24.7,11.7,11.7,11.7,212.1
171,10092,-31.48,118.28,MERREDIN,Australia,1981,17.3,23.4,11.2,11.2,11.2,370.5
172,10092,-31.48,118.28,MERREDIN,Australia,1982,18.2,25,11.4,11.4,11.4,248.8
173,10092,-31.48,118.28,MERREDIN,Australia,1983,18.5,25.2,11.9,11.9,11.9,313.7
174,10092,-31.48,118.28,MERREDIN,Australia,1984,17.3,23.7,10.9,10.9,10.9,289.9
175,10092,-31.48,118.28,MERREDIN,Australia,1985,18.5,25,11.9,11.9,11.9,250.1
176,10092,-31.48,118.28,MERREDIN,Australia,1986,17.3,24,10.6,10.6,10.6,310.2
177,10092,-31.48,118.28,MERREDIN,Australia,1987,18.2,25,11.4,11.4,11.4,288.6
178,10092,-31.48,118.28,MERREDIN,Australia,1988,18.3,24.8,11.7,11.7,11.7,353
179,10092,-31.48,118.28,MERREDIN,Australia,1989,17.8,24.5,11.1,11.1,11.1,286.6
180,10092,-31.48,118.28,MERREDIN,Australia,1990,17.5,24.2,10.9,10.9,10.9,354.1
181,10092,-31.48,118.28,MERREDIN,Australia,1991,18.8,25.6,12,12,12,310
182,10092,-31.48,118.28,MERREDIN,Australia,1992,17.7,23.7,11.7,11.7,11.7,463
183,10092,-31.48,118.28,MERREDIN,Australia,1993,17.8,24.5,11.1,11.1,11.1,326.6
184,10092,-31.48,118.28,MERREDIN,Australia,1994,18.8,26.3,11.2,11.2,11.2,192.6
185,10092,-31.48,118.28,MERREDIN,Australia,1995,18,24.4,11.5,11.5,11.5,405.2
186,10092,-31.48,118.28,MERREDIN,Australia,1996,18.5,25.3,11.6,11.6,11.6,321.2
187,10092,-31.48,118.28,MERREDIN,Australia,1997,18.5,25.3,11.6,11.6,11.6,337.3
188,10092,-31.48,118.28,MERREDIN,Australia,1998,18.8,25.6,11.9,11.9,11.9,310.4
189,10092,-31.48,118.28,MERREDIN,Australia,1999,18.5,25.2,11.9,11.9,11.9,502.8
190,10092,-31.48,118.28,MERREDIN,Australia,2000,18.1,25.1,11.2,11.2,11.2,299.6
191,10092,-31.48,118.28,MERREDIN,Australia,2001,17.6,24.6,10.7,10.7,10.7,394.4
192,10092,-31.48,118.28,MERREDIN,Australia,2002,18.6,25.8,11.4,11.4,11.4,259
193,10092,-31.48,118.28,MERREDIN,Australia,2003,18.6,25.3,11.9,11.9,11.9,377.9
194,10092,-31.48,118.28,MERREDIN,Australia,2004,18.4,25.4,11.4,11.4,11.4,320.4
195,10092,-31.48,118.28,MERREDIN,Australia,2005,18,25,11,11,11,307.4
196,10092,-31.48,118.28,MERREDIN,Australia,2006,18.4,25.5,11.3,11.3,11.3,403.2
197,10092,-31.48,118.28,MERREDIN,Australia,2007,18.5,26,11,11,11,226.2
198,10092,-31.48,118.28,MERREDIN,Australia,2008,18.5,25.4,11.5,11.5,11.5,316.6
199,10092,-31.48,118.28,MERREDIN,Australia,2009,18.8,25.9,11.6,11.6,11.6,273.2
200,10092,-31.48,118.28,MERREDIN,Australia,2010,19,26.5,11.4,11.4,11.4,179.2
201,10092,-31.48,118.28,MERREDIN,Australia,2011,99999.9,99999.9,12.5,12.5,12.5,416.6
202,10092,-31.48,118.28,MERREDIN,Australia,2012,19.1,26.3,11.9,11.9,11.9,315.7
257,44010,-28.03,147.48,BOLLON MARY ST,Australia,1968,20,27.1,12.9,12.9,12.9,
258,44010,-28.03,147.48,BOLLON MARY ST,Australia,1969,20.5,27.3,13.6,13.6,13.6,
259,44010,-28.03,147.48,BOLLON MARY ST,Australia,1970,19.6,27.3,12,12,12,
260,44010,-28.03,147.48,BOLLON MARY ST,Australia,1971,19.6,26.8,12.5,12.5,12.5,
261,44010,-28.03,147.48,BOLLON MARY ST,Australia,1972,20.4,28,12.8,12.8,12.8,
262,44010,-28.03,147.48,BOLLON MARY ST,Australia,1973,21,27.7,14.4,14.4,14.4,
263,44010,-28.03,147.48,BOLLON MARY ST,Australia,1974,19.1,26.4,11.9,11.9,11.9,
264,44010,-28.03,147.48,BOLLON MARY ST,Australia,1975,20.3,27.9,12.6,12.6,12.6,
265,44010,-28.03,147.48,BOLLON MARY ST,Australia,1976,18.6,26.3,10.9,10.9,10.9,
266,44010,-28.03,147.48,BOLLON MARY ST,Australia,1977,20,28.1,11.8,11.8,11.8,
267,44010,-28.03,147.48,BOLLON MARY ST,Australia,1978,19.4,26.9,11.9,11.9,11.9,
268,44010,-28.03,147.48,BOLLON MARY ST,Australia,1979,20.4,28.4,12.3,12.3,12.3,
269,44010,-28.03,147.48,BOLLON MARY ST,Australia,1980,21.6,29.1,14.1,14.1,14.1,
270,44010,-28.03,147.48,BOLLON MARY ST,Australia,1981,20.7,27.6,13.8,13.8,13.8,
271,44010,-28.03,147.48,BOLLON MARY ST,Australia,1982,20.4,27.9,12.8,12.8,12.8,
272,44010,-28.03,147.48,BOLLON MARY ST,Australia,1983,20.2,26.7,13.6,13.6,13.6,
273,44010,-28.03,147.48,BOLLON MARY ST,Australia,1984,19.2,26.7,11.7,11.7,11.7,
274,44010,-28.03,147.48,BOLLON MARY ST,Australia,1985,20.1,28,12.2,12.2,12.2,
275,44010,-28.03,147.48,BOLLON MARY ST,Australia,1986,20.4,28,12.8,12.8,12.8,
276,44010,-28.03,147.48,BOLLON MARY ST,Australia,1987,20.6,27.4,13.8,13.8,13.8,
277,44010,-28.03,147.48,BOLLON MARY ST,Australia,1988,20.6,27.4,13.9,13.9,13.9,
278,44010,-28.03,147.48,BOLLON MARY ST,Australia,1989,20,26.4,13.7,13.7,13.7,
279,44010,-28.03,147.48,BOLLON MARY ST,Australia,1990,20.4,27,13.8,13.8,13.8,
280,44010,-28.03,147.48,BOLLON MARY ST,Australia,1991,20.8,28.3,13.3,13.3,13.3,
281,44010,-28.03,147.48,BOLLON MARY ST,Australia,1992,20.2,27.2,13.1,13.1,13.1,
282,44010,-28.03,147.48,BOLLON MARY ST,Australia,1993,21,27.9,14.1,14.1,14.1,
283,44010,-28.03,147.48,BOLLON MARY ST,Australia,1994,19.6,27.3,11.9,11.9,11.9,
284,44010,-28.03,147.48,BOLLON MARY ST,Australia,1995,20.8,27.9,13.6,13.6,13.6,
285,44010,-28.03,147.48,BOLLON MARY ST,Australia,1996,20.5,27.8,13.2,13.2,13.2,
286,44010,-28.03,147.48,BOLLON MARY ST,Australia,1997,20.8,28.2,13.4,13.4,13.4,
287,44010,-28.03,147.48,BOLLON MARY ST,Australia,1998,21,27.9,14.1,14.1,14.1,
288,44010,-28.03,147.48,BOLLON MARY ST,Australia,1999,20.3,27.4,13.2,13.2,13.2,
289,44010,-28.03,147.48,BOLLON MARY ST,Australia,2000,20.5,27.5,13.5,13.5,13.5,
290,44010,-28.03,147.48,BOLLON MARY ST,Australia,2001,20.9,28.4,13.3,13.3,13.3,
291,44010,-28.03,147.48,BOLLON MARY ST,Australia,2002,21.7,29.7,13.6,13.6,13.6,
292,44010,-28.03,147.48,BOLLON MARY ST,Australia,2003,21.7,29,14.4,14.4,14.4,
293,44010,-28.03,147.48,BOLLON MARY ST,Australia,2004,99999.9,99999.9,99999.9,99999.9,99999.9,
294,44010,-28.03,147.48,BOLLON MARY ST,Australia,2005,22.2,29.9,14.5,14.5,14.5,
295,44010,-28.03,147.48,BOLLON MARY ST,Australia,2006,99999.9,29.5,99999.9,99999.9,99999.9,
296,44010,-28.03,147.48,BOLLON MARY ST,Australia,2007,99999.9,99999.9,14.7,14.7,14.7,
297,44010,-28.03,147.48,BOLLON MARY ST,Australia,2008,99999.9,28.1,99999.9,99999.9,99999.9,
298,44010,-28.03,147.48,BOLLON MARY ST,Australia,2009,22,29.5,14.4,14.4,14.4,
299,44010,-28.03,147.48,BOLLON MARY ST,Australia,2010,19.8,26.1,13.5,13.5,13.5,
300,44010,-28.03,147.48,BOLLON MARY ST,Australia,2011,20.5,28,13,13,13,
301,44010,-28.03,147.48,BOLLON MARY ST,Australia,2012,99999.9,99999.9,12.4,12.4,12.4,
360,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1968,15.3,21.7,8.8,8.8,8.8,582.2
361,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1969,14.8,21.5,8,8,8,755.5
362,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1970,14.6,21,8.3,8.3,8.3,728.7
363,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1971,14.9,21.4,8.3,8.3,8.3,692.6
364,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1972,15.3,22.3,8.3,8.3,8.3,417.9
365,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1973,15.8,21.9,9.6,9.6,9.6,692.9
366,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1974,15,21.1,8.8,8.8,8.8,926.8
367,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1975,15.6,22.2,8.9,8.9,8.9,684.8
368,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1976,15.1,22,8.2,8.2,8.2,486.2
369,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1977,15.5,22.6,8.3,8.3,8.3,425.2
370,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1978,15.6,21.6,9.5,9.5,9.5,780.6
371,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1979,15.9,22.9,9,9,9,418
372,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1980,15.8,23,8.6,8.6,8.6,488.4
373,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1981,16,22.5,9.6,9.6,9.6,528.2
374,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1982,16,23.5,8.6,8.6,8.6,297.8
375,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1983,15.8,21.8,9.9,9.9,9.9,771.2
376,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1984,14.7,21.4,8,8,8,619.6
377,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1985,15.2,21.7,8.7,8.7,8.7,587.2
378,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1986,14.7,21.3,8.1,8.1,8.1,586.6
379,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1987,15.3,22.2,8.3,8.3,8.3,445.4
380,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1988,16.3,22.8,9.9,9.9,9.9,668.8
381,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1989,15.3,21.5,9.1,9.1,9.1,704.6
382,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1990,16.1,22.6,9.6,9.6,9.6,599.8
383,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1991,16.1,22.9,9.3,9.3,9.3,432.4
384,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1992,14.8,20.8,8.7,8.7,8.7,923.2
385,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1993,15.6,22,9.1,9.1,9.1,718.1
386,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1994,15.5,22.6,8.4,8.4,8.4,468.6
387,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1995,15.3,21.2,9.4,9.4,9.4,714.4
388,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1996,15,21.4,8.6,8.6,8.6,680.8
389,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1997,16.1,23.3,9,9,9,407.8
390,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1998,15.9,22.5,9.3,9.3,9.3,561
391,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,1999,15.9,22.4,9.3,9.3,9.3,693.4
392,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2000,15.8,22,9.6,9.6,9.6,653.4
393,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2001,15.9,23,8.9,8.9,8.9,488.2
394,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2002,16.1,23.6,8.7,8.7,8.7,376.8
395,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2003,16.4,22.9,9.8,9.8,9.8,450.2
396,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2004,15.8,22.9,8.7,8.7,8.7,494.4
397,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2005,16.2,23.2,9.1,9.1,9.1,513
398,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2006,16.4,24.4,8.4,8.4,8.4,267.2
399,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2007,17,23.9,10.1,10.1,10.1,466.4
400,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2008,16,22.9,9.1,9.1,9.1,477.4
401,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2009,17.2,24.3,10.1,10.1,10.1,361.6
402,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2010,16,22.2,9.9,9.9,9.9,1019.2
403,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2011,15.7,22.3,9.1,9.1,9.1,721.2
404,72150,-35.16,147.46,WAGGA WAGGA AMO,Australia,2012,15.4,22.4,8.4,8.4,8.4,628.2
463,26026,-37.16,139.76,ROBE COMP.,Australia,1968,15.1,18.2,11.9,11.9,11.9,764.4
464,26026,-37.16,139.76,ROBE COMP.,Australia,1969,14.4,17.7,11,11,11,590
465,26026,-37.16,139.76,ROBE COMP.,Australia,1970,14.3,17.6,10.9,10.9,10.9,639.7
466,26026,-37.16,139.76,ROBE COMP.,Australia,1971,14.7,18,11.4,11.4,11.4,802.6
467,26026,-37.16,139.76,ROBE COMP.,Australia,1972,14.5,18.5,10.5,10.5,10.5,554
468,26026,-37.16,139.76,ROBE COMP.,Australia,1973,15.3,18.7,11.8,11.8,11.8,725.9
469,26026,-37.16,139.76,ROBE COMP.,Australia,1974,15.2,18.6,11.8,11.8,11.8,786
470,26026,-37.16,139.76,ROBE COMP.,Australia,1975,15,18.2,11.7,11.7,11.7,786
471,26026,-37.16,139.76,ROBE COMP.,Australia,1976,14.6,18,11.1,11.1,11.1,587.1
472,26026,-37.16,139.76,ROBE COMP.,Australia,1977,14.6,18.1,11.1,11.1,11.1,571.3
473,26026,-37.16,139.76,ROBE COMP.,Australia,1978,14.6,17.8,11.4,11.4,11.4,604.1
474,26026,-37.16,139.76,ROBE COMP.,Australia,1979,14.6,18.2,11,11,11,748.4
475,26026,-37.16,139.76,ROBE COMP.,Australia,1980,15.3,18.6,11.9,11.9,11.9,615.6
476,26026,-37.16,139.76,ROBE COMP.,Australia,1981,15.1,18.6,11.7,11.7,11.7,702.3
477,26026,-37.16,139.76,ROBE COMP.,Australia,1982,14.6,18.5,10.8,10.8,10.8,492.6
478,26026,-37.16,139.76,ROBE COMP.,Australia,1983,14.6,18.1,11,11,11,745.3
479,26026,-37.16,139.76,ROBE COMP.,Australia,1984,14.6,17.7,11.5,11.5,11.5,758.7
480,26026,-37.16,139.76,ROBE COMP.,Australia,1985,14.8,18.5,11.1,11.1,11.1,638.6
481,26026,-37.16,139.76,ROBE COMP.,Australia,1986,14.6,18.1,11.1,11.1,11.1,633.6
482,26026,-37.16,139.76,ROBE COMP.,Australia,1987,14.6,18.2,11,11,11,546.3
483,26026,-37.16,139.76,ROBE COMP.,Australia,1988,15.4,18.9,11.9,11.9,11.9,722.9
484,26026,-37.16,139.76,ROBE COMP.,Australia,1989,15.1,18.6,11.6,11.6,11.6,711.9
485,26026,-37.16,139.76,ROBE COMP.,Australia,1990,15.2,18.7,11.7,11.7,11.7,644.7
486,26026,-37.16,139.76,ROBE COMP.,Australia,1991,14.9,18.4,11.3,11.3,11.3,589.8
487,26026,-37.16,139.76,ROBE COMP.,Australia,1992,14.5,17.8,11.2,11.2,11.2,713.4
488,26026,-37.16,139.76,ROBE COMP.,Australia,1993,15.1,18.7,11.4,11.4,11.4,585.6
489,26026,-37.16,139.76,ROBE COMP.,Australia,1994,14.8,18.3,11.4,11.4,11.4,511.2
490,26026,-37.16,139.76,ROBE COMP.,Australia,1995,14.5,17.9,11.1,11.1,11.1,526.6
491,26026,-37.16,139.76,ROBE COMP.,Australia,1996,14.6,18,11.1,11.1,11.1,643.2
492,26026,-37.16,139.76,ROBE COMP.,Australia,1997,14.8,18.3,11.2,11.2,11.2,534.2
493,26026,-37.16,139.76,ROBE COMP.,Australia,1998,14.6,18.1,11,11,11,516.2
494,26026,-37.16,139.76,ROBE COMP.,Australia,1999,15,18.5,11.5,11.5,11.5,534.2
495,26026,-37.16,139.76,ROBE COMP.,Australia,2000,15.4,19,11.9,11.9,11.9,850.8
496,26026,-37.16,139.76,ROBE COMP.,Australia,2001,15.1,18.6,11.6,11.6,11.6,683
497,26026,-37.16,139.76,ROBE COMP.,Australia,2002,14.8,18.3,11.2,11.2,11.2,567.2
498,26026,-37.16,139.76,ROBE COMP.,Australia,2003,14.4,18,10.7,10.7,10.7,723.5
499,26026,-37.16,139.76,ROBE COMP.,Australia,2004,14.8,18.2,11.3,11.3,11.3,725.3
500,26026,-37.16,139.76,ROBE COMP.,Australia,2005,15.1,18.7,11.5,11.5,11.5,540.6
501,26026,-37.16,139.76,ROBE COMP.,Australia,2006,14.6,18.4,10.8,10.8,10.8,397.8
502,26026,-37.16,139.76,ROBE COMP.,Australia,2007,15.4,19.1,11.7,11.7,11.7,623.8
503,26026,-37.16,139.76,ROBE COMP.,Australia,2008,14.8,18.3,11.2,11.2,11.2,559.8
504,26026,-37.16,139.76,ROBE COMP.,Australia,2009,15.3,18.9,11.7,11.7,11.7,682.2
505,26026,-37.16,139.76,ROBE COMP.,Australia,2010,14.8,18.3,11.2,11.2,11.2,684.4
506,26026,-37.16,139.76,ROBE COMP.,Australia,2011,14.9,18.4,11.4,11.4,11.4,552.4
507,26026,-37.16,139.76,ROBE COMP.,Australia,2012,15.2,18.7,11.6,11.6,11.6,623.6
566,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1968,21.1,27.3,14.9,14.9,14.9,
567,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1969,22.8,29.8,15.8,15.8,15.8,
568,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1970,22.5,29.1,15.9,15.9,15.9,
569,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1971,21.6,28,15.3,15.3,15.3,
570,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1972,23,29.4,16.6,16.6,16.6,
571,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1973,22.2,28.2,16.2,16.2,16.2,
572,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1974,21.9,28.2,15.6,15.6,15.6,
573,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1975,21.5,27.8,15.2,15.2,15.2,
574,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1976,22.6,29.4,15.9,15.9,15.9,
575,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1977,23.3,30.4,16.3,16.3,16.3,
576,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1978,22.4,28.9,15.9,15.9,15.9,
577,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1979,22.8,29.5,16,16,16,
578,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1980,22.9,29.2,16.6,16.6,16.6,
579,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1981,22.9,29.4,16.4,16.4,16.4,
580,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1982,22.7,29.1,16.3,16.3,16.3,
581,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1983,23.3,30,16.6,16.6,16.6,
582,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1984,22,28.4,15.7,15.7,15.7,
583,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1985,23,29.6,16.3,16.3,16.3,
584,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1986,21.8,28.3,15.4,15.4,15.4,
585,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1987,22.4,28.8,16,16,16,
586,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1988,22.7,29.2,16.1,16.1,16.1,
587,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1989,21.9,28.4,15.4,15.4,15.4,
588,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1990,22.3,28.8,15.7,15.7,15.7,
589,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1991,23.5,30.1,17,17,17,
590,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1992,21.5,27.5,15.4,15.4,15.4,
591,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1993,22.1,28.5,15.7,15.7,15.7,
592,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1994,23.5,30.6,16.5,16.5,16.5,
593,7045,-26.61,118.54,MEEKATHARRA AIRPORT,Australia,1995,21.9,28,15.7,15.7,15.7,
